User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
USR_00283,37,Male,Manager,Android,8.1,1.8,26.6,6.4,8.3,21,3.2,6.4
USR_00284,41,Male,Student,Android,7.3,1.6,52.1,8.0,6.6,23,3.0,3.1
USR_00285,50,Male,Healthcare,iOS,5.3,2.0,38.8,5.6,4.0,12,3.4,4.9
USR_00286,41,Male,Engineer,iOS,6.6,2.0,10.0,5.0,8.6,15,2.3,6.3
USR_00287,28,Male,Healthcare,Android,9.1,3.7,10.0,5.2,6.8,18,2.3,11.6
USR_00288,25,Male,Healthcare,Android,8.0,3.6,15.6,5.5,4.2,18,4.5,10.7
USR_00289,53,Male,Creative,iOS,9.6,2.2,10.0,5.2,6.4,25,1.9,7.2
USR_00290,55,Female,Sales,iOS,6.1,3.1,52.0,9.2,5.2,19,2.7,4.3
USR_00291,57,Male,Student,Both,9.3,2.8,10.0,4.9,5.8,19,3.1,6.3
USR_00292,37,Female,Manager,iOS,7.2,2.4,42.2,7.9,6.8,15,2.3,9.5
USR_00293,52,Female,Sales,iOS,8.9,2.8,39.8,6.8,7.7,16,2.9,6.3
USR_00294,65,Female,Creative,iOS,9.9,4.9,11.9,7.1,6.8,30,2.5,10.1
USR_00295,42,Female,Manager,Both,11.4,3.0,10.0,5.7,7.2,28,2.8,8.5
USR_00296,52,Male,Sales,iOS,9.5,2.0,18.5,7.2,6.9,22,4.0,10.9
USR_00297,42,Female,Engineer,iOS,7.8,4.2,18.0,5.7,6.6,14,2.9,9.4
USR_00298,46,Male,Sales,Both,7.9,4.3,51.7,7.9,4.7,19,1.4,8.0
USR_00299,35,Male,Engineer,Both,9.8,2.8,35.7,8.0,6.9,23,2.7,10.9
USR_00300,63,Female,Manager,Android,8.0,1.6,31.7,6.6,4.2,14,1.8,11.1
USR_00301,35,Male,Sales,Android,6.3,2.7,54.3,6.7,5.0,14,1.8,6.9
USR_00302,19,Male,Student,Android,7.4,3.2,35.1,7.3,2.7,22,4.0,10.3
USR_00303,52,Female,Manager,Android,9.6,5.1,16.8,7.3,6.0,23,2.7,14.7
USR_00304,33,Female,Student,Android,11.2,3.4,12.3,8.0,8.1,31,1.6,15.4
USR_00305,58,Female,Sales,Android,7.5,2.0,42.7,8.0,6.3,23,2.6,9.5
USR_00306,53,Male,Creative,Android,5.0,2.1,53.3,6.8,5.2,11,3.0,4.4
USR_00307,50,Female,Creative,iOS,4.3,1.7,42.2,6.2,6.8,10,3.0,3.4
USR_00308,21,Male,Healthcare,iOS,8.2,3.7,39.6,7.8,4.2,22,2.1,11.0
USR_00309,50,Female,Creative,Android,3.7,1.9,75.4,6.6,3.1,12,1.4,2.1
USR_00310,31,Non-binary,Manager,iOS,8.5,3.4,25.2,6.9,8.0,25,2.8,6.4
USR_00311,38,Female,Manager,iOS,8.5,2.1,46.2,7.4,3.7,25,1.8,9.2
USR_00312,65,Female,Creative,iOS,7.2,2.9,50.4,8.0,6.5,15,2.6,4.9
USR_00313,37,Male,Student,Both,5.3,1.8,42.2,7.1,8.4,17,3.6,5.4
USR_00314,25,Female,Engineer,Android,4.9,1.8,37.4,6.1,5.4,13,4.9,3.1
USR_00315,24,Female,Engineer,Android,4.6,2.5,59.0,9.0,2.5,9,3.1,7.9
USR_00316,20,Male,Engineer,Android,8.1,3.2,23.0,8.6,9.5,16,0.3,10.3
USR_00317,34,Female,Sales,Android,8.8,2.2,22.4,5.6,3.8,19,3.3,9.6
USR_00318,50,Male,Manager,iOS,7.5,2.7,10.0,5.7,6.5,19,4.8,7.7
USR_00319,65,Female,Creative,Android,10.8,3.0,21.7,5.9,4.9,25,3.0,8.2
USR_00320,29,Female,Manager,Android,9.1,2.3,21.2,7.8,5.7,23,4.3,14.1
USR_00321,39,Female,Student,Android,7.5,3.4,38.5,9.0,5.0,15,1.5,5.5
USR_00322,39,Male,Student,Android,7.7,3.2,10.0,6.2,7.9,16,2.5,7.1
USR_00323,63,Female,Creative,iOS,7.0,2.6,25.2,7.0,7.9,17,3.0,11.3
USR_00324,47,Female,Healthcare,iOS,7.5,2.6,23.5,5.9,5.9,18,3.1,9.5
USR_00325,55,Female,Sales,Android,8.2,2.6,44.1,8.8,5.6,16,3.5,8.4
USR_00326,55,Male,Healthcare,Android,8.5,2.0,36.6,7.8,8.2,19,3.0,12.7
USR_00327,62,Male,Healthcare,Android,6.0,1.8,41.4,5.8,4.6,9,3.0,7.1
USR_00328,25,Female,Healthcare,Android,5.3,2.6,10.0,4.3,5.5,13,6.1,5.2
USR_00329,44,Male,Sales,iOS,9.6,4.6,36.3,8.0,2.6,28,1.6,8.4
USR_00330,44,Female,Creative,Android,8.5,4.6,10.0,6.1,6.2,18,4.5,9.2
USR_00331,51,Female,Engineer,iOS,7.6,3.3,43.0,7.8,5.0,16,3.1,9.9
USR_00332,38,Female,Manager,iOS,7.7,3.0,38.7,7.2,4.4,22,2.4,7.9
USR_00333,47,Female,Healthcare,Android,9.3,2.8,10.0,4.6,6.2,19,3.8,8.7
USR_00334,50,Female,Creative,Android,7.3,1.7,11.3,5.8,8.7,21,2.7,10.8
USR_00335,45,Male,Student,Both,7.4,3.1,27.1,6.4,7.0,14,3.3,8.4
USR_00336,64,Male,Sales,iOS,5.4,2.0,46.1,6.0,4.1,12,3.0,7.8
USR_00337,50,Male,Sales,iOS,6.5,3.0,39.6,6.9,3.5,15,3.2,9.1
USR_00338,22,Male,Student,iOS,6.4,2.2,26.9,7.3,7.2,18,2.9,9.9
USR_00339,65,Female,Sales,iOS,5.6,3.1,43.3,8.9,6.4,19,4.4,5.7
USR_00340,36,Female,Engineer,Android,5.2,1.8,46.9,7.4,8.6,11,2.2,6.0
USR_00341,21,Female,Engineer,iOS,9.7,3.1,41.2,8.6,4.2,24,1.8,6.4
USR_00342,52,Female,Engineer,iOS,7.1,3.6,24.1,6.2,7.4,12,3.5,6.5
USR_00343,34,Non-binary,Engineer,iOS,8.1,2.7,43.8,8.2,5.8,20,1.9,8.2
USR_00344,61,Female,Creative,Both,8.2,4.1,10.0,6.3,8.3,23,4.0,11.1
USR_00345,45,Female,Engineer,iOS,8.8,1.8,10.0,5.7,8.1,29,4.8,7.9
USR_00346,47,Female,Student,Android,4.1,1.8,33.9,5.6,7.4,9,2.9,2.9
USR_00347,46,Male,Engineer,Android,5.9,1.3,29.8,3.6,4.1,16,3.7,6.4
USR_00348,63,Male,Student,iOS,9.7,2.4,22.9,7.8,7.2,27,3.5,8.2
USR_00349,23,Male,Engineer,iOS,10.8,4.8,10.0,5.3,5.9,22,4.2,15.5
USR_00350,52,Female,Healthcare,iOS,6.4,1.9,44.3,8.5,5.1,20,6.1,5.5
USR_00351,58,Female,Engineer,Both,7.1,1.9,31.8,6.6,6.7,15,1.8,9.4
USR_00352,54,Male,Sales,iOS,8.6,4.1,10.0,4.9,4.1,22,4.8,13.3
USR_00353,41,Male,Creative,Android,8.3,4.4,10.0,5.5,6.6,16,2.7,8.5
USR_00354,46,Female,Engineer,Android,7.3,2.1,52.0,7.0,5.7,17,2.3,5.3
USR_00355,63,Male,Sales,iOS,6.6,2.1,23.0,4.5,4.0,11,3.5,8.2
USR_00356,48,Male,Engineer,iOS,6.2,2.8,53.7,7.5,5.6,16,2.8,4.5
USR_00357,52,Female,Student,iOS,6.6,3.2,10.0,5.0,7.4,21,4.8,7.9
USR_00358,50,Male,Engineer,iOS,7.2,4.0,43.2,5.9,5.0,18,1.7,9.4
USR_00359,38,Male,Student,iOS,8.7,2.6,17.4,7.0,8.8,17,0.3,8.0
USR_00360,49,Female,Manager,Android,7.3,2.9,44.5,7.4,3.7,17,4.6,9.2
USR_00361,40,Female,Creative,Android,6.1,1.5,51.6,7.8,6.0,15,1.3,9.4
USR_00362,50,Female,Student,iOS,9.8,3.1,10.0,5.2,6.5,24,4.5,14.0
USR_00363,20,Male,Creative,Android,4.6,1.0,29.8,6.4,6.7,13,4.6,4.5
USR_00364,35,Male,Engineer,Android,9.2,2.5,21.3,8.1,9.2,29,4.2,8.7
USR_00365,42,Male,Creative,Android,5.8,2.2,45.9,6.4,4.4,14,3.5,5.7
USR_00366,59,Female,Student,iOS,5.3,1.4,51.3,7.2,4.4,12,3.5,5.5
USR_00367,48,Female,Engineer,Android,5.8,3.0,69.4,7.0,2.9,12,2.1,5.9
USR_00368,20,Male,Engineer,iOS,3.9,1.7,64.5,8.4,4.1,12,0.6,1.0
USR_00369,57,Female,Engineer,iOS,8.0,1.7,36.8,6.2,6.1,25,2.8,5.9
USR_00370,63,Male,Manager,iOS,11.3,5.7,10.0,5.1,9.7,27,3.3,14.2
USR_00371,41,Male,Creative,iOS,6.5,3.5,25.6,5.6,7.2,17,2.5,7.0
USR_00372,49,Male,Engineer,Android,11.5,4.3,12.8,7.0,5.8,29,3.0,15.5
USR_00373,64,Male,Creative,iOS,6.7,2.1,10.0,4.9,9.0,14,1.8,6.6
USR_00374,39,Female,Healthcare,Both,7.4,2.2,10.0,6.1,8.8,20,4.7,9.3
USR_00375,40,Female,Sales,iOS,10.5,2.4,10.0,6.9,8.5,26,3.2,13.1
USR_00376,19,Male,Student,Both,5.4,2.0,20.4,5.9,7.0,14,2.8,4.6
USR_00377,44,Female,Manager,iOS,5.9,1.3,67.4,7.2,2.6,17,2.3,5.9
USR_00378,59,Male,Sales,Android,10.3,3.9,31.2,7.7,5.8,24,2.6,12.9
USR_00379,19,Female,Healthcare,Android,5.0,1.4,70.4,7.3,5.3,12,1.8,5.2
USR_00380,43,Non-binary,Manager,iOS,9.2,3.4,10.0,4.9,8.7,20,2.7,6.2
USR_00381,34,Male,Engineer,Android,7.3,2.5,53.0,6.9,2.8,14,1.3,9.7
USR_00382,57,Female,Student,Android,2.6,0.8,76.5,7.0,2.0,6,1.1,1.9
USR_00383,50,Male,Healthcare,iOS,5.0,1.8,71.2,6.3,2.1,13,1.9,7.0
USR_00384,26,Male,Creative,Android,12.4,4.5,10.0,7.2,8.7,33,3.0,13.4
USR_00385,60,Male,Engineer,Android,7.5,3.7,35.1,7.1,5.4,16,4.0,11.3
USR_00386,65,Female,Healthcare,iOS,7.9,3.4,38.5,6.7,5.8,16,1.4,5.8
USR_00387,56,Female,Healthcare,iOS,7.9,2.8,10.0,5.6,6.6,25,4.3,10.1
USR_00388,46,Male,Manager,Android,11.0,5.7,21.3,6.8,6.0,27,1.4,10.6
USR_00389,59,Female,Healthcare,iOS,4.5,2.1,72.7,9.0,2.5,7,2.4,4.7
USR_00390,43,Female,Creative,iOS,5.9,1.3,52.5,6.3,5.3,14,1.5,6.2
USR_00391,52,Female,Student,Android,7.9,2.0,37.6,8.1,8.6,17,1.7,9.7
USR_00392,42,Female,Sales,Android,8.5,1.9,26.1,6.8,6.7,22,3.4,7.9
USR_00393,41,Female,Engineer,Android,7.1,2.2,32.5,5.8,4.5,16,3.4,9.8
USR_00394,30,Male,Engineer,iOS,8.7,3.1,10.0,6.4,9.5,25,4.2,9.3
USR_00395,24,Male,Student,Android,6.6,2.5,32.9,6.8,7.0,12,2.2,5.8
USR_00396,53,Non-binary,Engineer,Both,8.8,4.4,23.1,7.6,7.4,25,3.9,5.6
USR_00397,62,Male,Student,iOS,4.4,0.9,32.0,9.7,7.8,13,4.4,5.8
USR_00398,37,Non-binary,Engineer,iOS,5.5,1.9,64.2,6.9,3.2,14,2.9,5.1
USR_00399,18,Female,Creative,Both,6.3,2.2,26.3,5.3,7.7,18,1.8,6.4
USR_00400,25,Male,Engineer,iOS,4.3,2.3,48.8,4.8,2.5,14,1.2,5.4
USR_00401,63,Male,Creative,Android,3.7,1.1,56.5,6.3,4.7,9,3.1,3.3
USR_00402,33,Male,Engineer,Android,7.1,1.7,29.9,5.4,4.0,22,2.6,8.6
USR_00403,31,Female,Sales,iOS,8.2,2.0,37.2,7.5,6.4,22,1.9,5.8
USR_00404,29,Male,Creative,Android,7.8,3.0,42.5,7.5,5.1,17,2.6,10.0
USR_00405,40,Male,Engineer,iOS,9.8,3.3,10.0,6.6,8.6,20,3.0,11.0
USR_00406,32,Male,Creative,iOS,9.8,4.5,21.7,7.6,7.5,27,2.8,6.3
USR_00407,45,Male,Manager,Both,3.1,1.0,72.2,6.9,4.1,7,1.9,2.8
USR_00408,51,Female,Creative,Android,8.2,2.0,40.7,9.0,5.1,15,4.6,8.5
USR_00409,19,Male,Manager,iOS,6.8,2.3,58.7,7.6,3.3,18,1.4,8.8
USR_00410,49,Female,Healthcare,Android,8.0,4.1,33.4,7.9,7.3,19,2.6,5.9
USR_00411,40,Male,Creative,iOS,7.4,2.5,10.0,5.1,7.2,16,1.5,6.3
USR_00412,39,Male,Manager,Android,6.4,3.1,29.7,5.4,6.3,19,2.2,5.5
USR_00413,42,Female,Engineer,iOS,8.1,2.7,38.2,7.4,5.6,17,1.5,9.2
USR_00414,39,Male,Creative,Android,6.3,1.9,10.0,4.9,8.5,14,3.2,3.9
USR_00415,39,Non-binary,Manager,iOS,9.6,4.5,10.0,6.1,7.1,23,3.0,12.9
USR_00416,59,Female,Manager,Android,6.8,1.9,42.1,8.2,7.4,20,2.4,7.6
USR_00417,23,Male,Engineer,Android,4.0,1.1,41.8,6.0,7.4,6,2.8,7.0
USR_00418,32,Female,Manager,iOS,7.0,1.5,34.1,5.3,4.4,15,3.4,4.9
USR_00419,60,Male,Sales,Android,4.0,1.1,73.5,7.6,2.2,11,2.7,2.2
USR_00420,54,Male,Student,Android,5.5,1.8,38.6,9.3,7.1,15,0.4,6.3
USR_00421,50,Non-binary,Manager,Android,8.5,2.9,13.9,5.8,5.9,17,4.3,8.1
USR_00422,25,Female,Healthcare,iOS,8.9,3.1,39.3,8.3,5.7,21,2.9,5.5
USR_00423,61,Non-binary,Creative,iOS,6.6,2.4,30.9,5.7,4.3,16,1.1,11.5
USR_00424,61,Female,Manager,Android,3.3,1.3,60.3,6.7,4.9,9,3.8,6.2
USR_00425,22,Female,Student,iOS,8.7,2.3,13.3,6.7,7.6,21,4.2,5.2
USR_00426,56,Male,Sales,Android,6.7,2.8,34.1,5.9,5.8,21,1.2,4.6
USR_00427,21,Male,Healthcare,iOS,10.4,3.3,10.0,7.9,8.0,25,2.6,14.1
USR_00428,23,Female,Engineer,Android,11.2,5.1,10.0,5.0,7.3,32,3.8,8.1
USR_00429,62,Male,Engineer,iOS,4.8,1.9,46.1,7.0,6.6,10,4.1,5.8
USR_00430,49,Female,Manager,Android,12.4,4.9,11.6,8.1,8.2,26,3.4,9.6
USR_00431,47,Female,Student,Both,5.6,2.5,36.2,7.8,9.7,21,2.6,8.0
USR_00432,64,Male,Student,Android,5.6,1.8,65.3,7.4,3.7,13,1.5,7.9
USR_00433,52,Female,Sales,Android,9.3,3.3,24.7,8.7,6.5,24,1.3,10.8
USR_00434,57,Female,Engineer,Android,5.7,2.3,57.9,6.5,4.9,9,2.0,6.9
USR_00435,33,Male,Creative,iOS,4.9,1.7,38.9,5.0,2.9,13,3.7,6.2
USR_00436,30,Female,Student,iOS,3.4,1.2,54.4,7.0,3.4,10,3.6,4.9
USR_00437,59,Female,Creative,iOS,4.1,1.2,79.1,6.6,3.3,6,2.4,4.7
USR_00438,47,Male,Creative,Both,6.6,2.0,10.0,4.3,8.7,16,5.0,5.7
USR_00439,36,Female,Engineer,Both,8.9,4.0,10.0,5.4,6.7,22,3.8,7.5
USR_00440,34,Non-binary,Manager,iOS,10.6,2.1,10.0,5.3,7.0,22,6.0,14.1
USR_00441,36,Male,Engineer,Android,5.5,1.3,46.7,5.8,4.4,18,1.3,6.3
USR_00442,45,Female,Sales,iOS,6.3,3.4,47.5,6.4,5.2,7,2.8,6.5
USR_00443,43,Male,Sales,Android,5.5,1.5,48.3,6.4,6.0,7,3.3,8.8
USR_00444,54,Female,Manager,iOS,4.8,1.7,24.1,5.9,6.9,12,5.2,3.7
USR_00445,43,Female,Manager,iOS,5.4,2.7,11.7,5.3,8.7,10,2.2,8.0
USR_00446,40,Male,Student,iOS,5.4,1.1,46.8,7.3,7.2,15,2.0,4.9
USR_00447,26,Male,Creative,iOS,6.9,3.6,38.5,6.9,5.0,16,2.9,5.7
USR_00448,29,Female,Student,iOS,5.8,1.3,49.7,7.0,4.9,15,1.6,7.9
USR_00449,18,Male,Student,Both,5.6,1.5,61.7,8.9,2.5,9,2.1,6.9
USR_00450,18,Female,Manager,Android,7.7,1.6,32.2,7.0,5.0,18,1.2,10.5
USR_00451,64,Male,Engineer,Android,6.5,2.5,42.9,6.4,4.0,14,4.1,7.8
USR_00452,51,Female,Creative,iOS,4.8,2.5,39.3,6.7,4.8,19,4.6,5.6
USR_00453,49,Female,Engineer,Both,9.1,4.5,17.3,6.9,6.2,21,4.7,11.0
USR_00454,65,Female,Healthcare,Android,3.0,1.3,78.0,7.5,3.7,5,2.7,4.1
USR_00455,42,Male,Engineer,Android,5.8,1.5,54.3,6.7,5.6,17,3.2,6.2
USR_00456,57,Female,Student,Android,11.1,5.6,10.0,4.5,8.4,27,3.8,9.2
USR_00457,62,Female,Healthcare,Android,7.9,3.7,23.2,6.3,5.8,20,4.0,9.6
USR_00458,18,Male,Sales,Both,4.7,1.4,33.1,6.8,8.1,10,4.5,5.3
USR_00459,33,Male,Creative,iOS,3.4,1.6,64.5,8.4,2.5,5,3.1,4.9
USR_00460,56,Male,Student,iOS,6.5,3.3,20.4,5.9,5.4,20,3.4,7.5
USR_00461,22,Female,Engineer,iOS,6.4,2.8,10.0,4.8,5.9,13,4.2,8.2
USR_00462,39,Female,Sales,iOS,8.2,1.9,44.5,6.9,4.7,16,2.8,7.0
USR_00463,46,Male,Manager,Android,10.1,5.5,21.3,7.8,8.4,26,1.6,11.4
USR_00464,20,Female,Engineer,Android,6.6,1.5,31.9,6.3,6.9,16,2.6,8.1
USR_00465,29,Male,Sales,iOS,6.2,2.7,50.3,9.7,2.8,18,2.6,4.9
USR_00466,43,Male,Creative,Android,5.9,1.4,41.8,9.4,7.6,15,2.0,6.4
USR_00467,33,Non-binary,Sales,Android,6.6,3.4,37.3,6.7,4.7,16,2.0,9.9
USR_00468,54,Non-binary,Sales,Android,5.5,1.8,46.6,7.0,6.3,16,3.6,4.9
USR_00469,39,Female,Sales,Android,7.4,2.8,40.2,8.4,6.2,13,3.4,8.9
USR_00470,46,Male,Engineer,Android,6.5,1.7,33.4,6.7,7.2,15,3.4,7.2
USR_00471,31,Female,Engineer,iOS,7.7,3.0,39.4,5.8,3.5,16,2.5,8.8
USR_00472,45,Female,Healthcare,Android,9.8,5.2,25.7,7.9,8.2,25,2.6,10.0
USR_00473,22,Male,Manager,Both,9.4,4.8,27.9,7.4,5.3,25,3.5,12.5
USR_00474,64,Female,Manager,Android,7.0,1.6,43.9,5.8,4.9,18,2.2,5.4
USR_00475,47,Female,Manager,iOS,8.3,2.8,43.8,7.1,5.6,22,1.4,5.6
USR_00476,63,Female,Manager,iOS,5.8,1.7,46.2,6.6,3.9,18,3.3,6.3
USR_00477,22,Male,Healthcare,Both,6.6,2.4,17.4,6.3,8.8,18,3.3,4.8
USR_00478,29,Female,Engineer,iOS,4.4,2.2,33.6,5.9,4.7,13,4.4,5.8
USR_00479,33,Female,Student,Android,8.8,4.0,10.0,6.9,8.8,27,2.2,10.9
USR_00480,43,Male,Manager,Android,3.8,1.2,53.2,6.5,6.5,17,4.2,1.6
USR_00481,43,Female,Creative,Android,9.5,3.2,15.3,7.1,8.2,23,2.6,13.7
USR_00482,65,Female,Engineer,Android,5.6,2.4,71.4,7.8,2.4,11,3.2,4.2
USR_00483,38,Male,Manager,Android,6.8,1.8,49.4,7.1,6.1,9,1.6,7.7
USR_00484,56,Male,Creative,iOS,7.8,1.8,42.3,7.1,3.7,25,1.1,9.9
USR_00485,53,Female,Manager,iOS,3.1,0.9,70.6,6.2,2.9,6,3.2,3.0
USR_00486,50,Female,Engineer,iOS,6.7,1.6,60.8,8.2,5.2,18,2.3,4.1
USR_00487,47,Female,Manager,Both,11.0,3.6,10.0,5.8,8.8,29,3.7,15.8
USR_00488,54,Female,Student,iOS,7.0,3.7,10.0,4.9,6.6,19,2.6,9.7
USR_00489,40,Non-binary,Sales,iOS,5.5,1.3,12.9,5.5,8.1,12,3.9,9.7
USR_00490,27,Male,Engineer,iOS,6.5,3.2,38.4,8.0,5.4,18,3.9,7.1
USR_00491,22,Male,Healthcare,Android,10.4,4.0,10.0,7.4,8.6,27,4.2,11.0
USR_00492,53,Female,Engineer,Android,6.1,2.6,55.4,8.4,6.5,13,2.1,5.0
USR_00493,51,Male,Manager,Both,5.1,1.3,22.2,5.2,7.9,17,2.3,4.3
USR_00494,48,Male,Healthcare,Both,7.2,1.8,20.9,9.6,8.5,20,2.9,8.6
USR_00495,27,Male,Student,iOS,4.7,1.2,36.5,6.5,5.9,7,3.9,5.0
USR_00496,36,Male,Manager,iOS,3.7,1.6,13.3,4.7,7.6,8,2.0,4.0
USR_00497,49,Male,Engineer,iOS,8.3,3.8,32.6,9.4,4.8,19,3.2,8.1
USR_00498,18,Non-binary,Student,Android,8.5,4.4,10.0,5.2,3.7,19,5.2,10.3
USR_00499,22,Male,Healthcare,Android,9.0,3.1,10.0,6.3,9.0,24,4.1,10.1
USR_00500,62,Female,Student,Android,7.8,2.8,40.6,6.6,2.3,23,1.1,9.2
USR_00501,21,Female,Sales,iOS,6.3,2.3,46.1,7.3,5.2,12,1.7,7.5
USR_00502,33,Female,Healthcare,Android,9.9,2.9,10.0,5.9,6.5,23,2.6,14.6
USR_00503,41,Male,Manager,Android,6.2,2.0,56.4,8.0,6.0,18,2.6,5.6
USR_00504,33,Female,Engineer,Android,6.8,3.4,48.8,7.7,4.4,14,3.0,6.7
USR_00505,19,Female,Manager,iOS,6.0,1.9,25.4,6.8,6.8,12,3.8,7.8
USR_00506,45,Female,Creative,iOS,5.0,2.5,55.3,8.4,6.8,5,2.5,6.0
USR_00507,49,Female,Student,iOS,5.9,1.8,47.6,6.7,5.1,17,3.2,3.9
USR_00508,44,Female,Creative,Android,10.7,3.4,37.3,6.5,3.9,27,1.8,9.0
USR_00509,37,Male,Student,iOS,9.4,3.7,22.1,9.2,3.9,22,1.8,13.5
USR_00510,41,Female,Creative,iOS,8.7,2.1,29.8,7.2,6.1,16,3.8,9.9
USR_00511,29,Female,Engineer,iOS,6.8,3.6,12.4,5.6,7.0,15,3.9,7.6
USR_00512,52,Female,Sales,Android,7.6,3.7,10.0,5.8,9.6,13,4.2,10.9
USR_00513,50,Non-binary,Manager,iOS,10.6,4.6,20.8,6.8,6.7,25,2.0,9.7
USR_00514,50,Male,Student,Both,6.7,3.7,10.0,3.9,3.7,22,3.5,9.7
USR_00515,60,Non-binary,Student,Android,8.6,1.8,16.4,6.0,5.6,22,3.2,9.0
USR_00516,54,Male,Manager,Android,6.7,2.3,41.6,6.7,7.2,20,3.5,5.4
USR_00517,29,Male,Sales,Android,6.4,3.2,36.8,6.6,4.9,19,4.0,5.3
USR_00518,20,Male,Student,iOS,8.8,3.1,10.0,5.3,6.3,20,3.5,12.0
USR_00519,18,Male,Engineer,Android,6.3,1.3,19.0,6.3,7.2,17,4.8,8.4
USR_00520,50,Female,Healthcare,Android,6.8,1.7,53.7,8.2,2.3,8,0.4,5.7
USR_00521,57,Male,Manager,Android,5.7,2.0,66.1,8.0,5.0,15,2.3,6.7
USR_00522,27,Male,Manager,Both,8.0,3.5,32.6,6.9,5.4,23,3.9,8.7
USR_00523,60,Female,Healthcare,iOS,6.0,1.5,47.7,6.7,6.2,16,2.3,8.0
USR_00524,61,Female,Student,iOS,9.9,3.5,16.7,6.6,4.3,23,3.7,10.8
USR_00525,46,Female,Sales,iOS,7.5,1.5,39.2,7.1,7.0,22,3.1,9.9
USR_00526,30,Female,Manager,Android,8.9,3.3,14.4,6.9,6.6,25,4.9,9.1
USR_00527,29,Female,Engineer,iOS,8.0,4.1,20.2,7.2,8.4,19,3.0,9.6
USR_00528,48,Male,Creative,iOS,6.1,2.5,51.2,7.4,5.1,19,2.6,6.1
USR_00529,63,Male,Healthcare,Android,9.3,3.3,10.0,5.3,9.2,24,5.5,7.7
USR_00530,19,Female,Student,iOS,9.5,2.4,13.5,6.4,6.4,18,2.8,9.5
USR_00531,52,Male,Healthcare,iOS,4.7,1.3,51.7,7.0,6.1,12,4.0,5.6
USR_00532,40,Female,Student,iOS,7.3,1.7,31.1,5.6,5.2,16,3.5,5.3
USR_00533,34,Male,Manager,Android,6.7,3.1,30.9,6.0,4.5,18,4.1,6.3
USR_00534,43,Male,Sales,Both,7.2,1.6,47.1,6.5,4.3,7,2.6,8.9
USR_00535,25,Female,Engineer,Both,9.7,3.2,22.7,6.6,6.0,29,2.9,7.6
USR_00536,46,Female,Manager,Android,8.3,3.8,46.3,7.1,4.6,24,2.4,6.5
USR_00537,43,Female,Creative,Android,8.9,4.0,22.1,5.8,4.5,27,1.1,8.2
USR_00538,27,Female,Sales,Android,7.4,3.0,50.0,8.0,4.7,18,2.3,9.5
USR_00539,43,Male,Manager,Both,7.0,2.8,11.5,6.6,7.6,20,6.4,10.7
USR_00540,51,Male,Manager,iOS,2.9,0.7,69.5,7.0,5.9,7,2.2,2.4
USR_00541,58,Female,Healthcare,Android,9.1,2.4,38.2,6.4,3.4,19,3.0,11.1
USR_00542,24,Female,Sales,Android,2.5,1.0,67.2,7.1,4.9,5,4.0,3.1
USR_00543,21,Male,Sales,Android,11.2,3.6,10.0,8.8,9.4,26,3.6,11.8
USR_00544,62,Female,Engineer,iOS,9.4,1.9,10.0,6.3,8.7,27,3.3,12.7
USR_00545,28,Male,Manager,Android,10.3,4.9,10.1,6.1,4.2,29,2.1,13.8
USR_00546,46,Female,Manager,Both,7.5,3.2,14.5,5.8,5.1,16,4.6,5.8
USR_00547,53,Male,Creative,iOS,8.5,2.7,22.2,6.7,7.1,23,4.2,4.8
USR_00548,42,Female,Healthcare,iOS,7.3,1.7,23.7,6.7,7.0,18,4.5,9.0
USR_00549,38,Female,Healthcare,Android,7.5,3.1,28.8,6.9,6.1,15,4.3,6.8
USR_00550,53,Male,Sales,Android,6.1,2.0,49.9,7.4,6.3,11,1.5,4.2
USR_00551,27,Female,Engineer,iOS,8.3,2.4,24.3,7.2,9.9,20,2.9,8.7
USR_00552,54,Male,Student,Android,4.8,2.2,67.0,6.8,2.9,14,3.0,3.0
USR_00553,26,Male,Manager,Android,6.4,2.0,52.5,9.1,2.7,14,1.4,8.6
USR_00554,41,Male,Student,Both,7.6,1.9,34.9,7.6,7.3,21,2.3,6.9
USR_00555,52,Male,Engineer,Android,6.9,2.5,25.8,5.5,4.8,18,3.8,7.5
USR_00556,52,Male,Engineer,Android,6.3,3.1,25.6,4.9,3.3,10,3.8,10.1
USR_00557,65,Female,Healthcare,Android,6.2,3.1,20.8,6.0,6.2,21,5.0,8.4
USR_00558,53,Female,Sales,Android,8.0,4.0,27.8,7.0,4.9,23,2.1,12.7
USR_00559,35,Female,Manager,Both,7.3,2.5,36.3,5.9,4.1,14,2.1,8.2
USR_00560,56,Male,Manager,Android,8.2,3.9,10.0,6.0,7.2,21,5.4,13.7
USR_00561,49,Male,Student,Android,4.7,2.3,64.0,6.8,3.1,16,2.5,5.8
USR_00562,41,Male,Creative,iOS,8.9,3.2,10.0,6.4,7.3,23,1.3,11.9
USR_00563,40,Male,Creative,Android,6.6,2.1,10.0,4.3,8.4,15,4.3,4.5
USR_00564,49,Female,Healthcare,Android,6.5,2.9,35.1,8.1,6.6,15,1.7,9.3
USR_00565,54,Male,Student,Android,6.3,3.3,65.7,7.8,2.0,14,2.0,7.1
USR_00566,29,Female,Engineer,Android,10.1,5.5,10.0,5.3,8.5,24,2.2,7.3
